EngineID,Cycle,OpSetting1,OpSetting2,OpSetting3,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,Ps30,phi,NRf,NRc,BPR,farB,htBleed,Nf_dmd,PCNfR_dmd,W31,W32,RUL
-1.420,-1.188,0.598,1.357,0.000,0.000,-1.022,-1.294,-1.338,-1.000,0.142,0.522,-0.657,-0.365,0.000,-1.315,1.527,-1.476,-0.655,-0.257,-1.000,-0.782,0.000,0.000,0.131,0.430,195.000
-1.420,-1.173,0.324,0.333,0.000,0.000,-1.882,-0.775,-1.819,-1.000,0.142,1.867,-1.643,-0.103,0.000,-1.539,1.351,-1.476,-0.534,-1.276,-1.000,-1.427,0.000,0.000,3.396,1.089,194.000
-1.420,-1.159,-0.087,1.016,0.000,0.000,-2.422,-1.217,-1.340,-1.000,0.142,2.319,-0.939,-0.418,0.000,-1.989,-0.005,-0.920,-0.020,-1.172,-1.000,-1.427,0.000,0.000,2.068,1.715,193.000
-1.420,-1.144,2.381,-0.690,0.000,0.000,-1.562,-0.516,-0.717,-1.000,0.142,1.234,-1.080,-0.646,0.000,-0.866,1.460,-1.337,-0.309,-2.012,-1.000,-2.073,0.000,0.000,0.795,1.179,192.000
-1.420,-1.130,1.101,1.016,0.000,0.000,-0.962,-0.697,-1.175,-1.000,0.142,1.596,-1.362,-0.217,0.000,-1.764,1.609,-1.615,-0.135,-0.788,-1.000,-1.427,0.000,0.000,0.685,2.220,191.000
-1.420,-1.115,-0.727,-0.690,0.000,0.000,-1.682,-0.648,-1.826,-1.000,0.142,1.584,-0.798,-0.599,0.000,-1.689,1.310,-0.781,-0.358,-1.324,-1.000,-1.427,0.000,0.000,0.297,0.953,190.000
-1.420,-1.101,0.598,0.333,0.000,0.000,-0.262,-1.243,-1.377,-1.000,0.142,1.426,-1.784,-0.362,0.000,-1.427,1.392,-0.503,-0.134,-1.348,-1.000,-0.782,0.000,0.000,1.736,1.107,189.000
-1.420,-1.086,1.284,0.674,0.000,0.000,-0.322,-1.367,-1.255,-1.000,0.142,0.952,-1.080,-0.714,0.000,-0.903,1.202,-0.503,-0.351,-0.553,-1.000,-2.073,0.000,0.000,1.017,2.158,188.000
-1.420,-1.072,-0.773,0.333,0.000,0.000,-1.362,-0.855,-1.037,-1.000,-7.058,0.918,-1.362,-0.646,0.000,-1.989,1.866,-0.920,-0.176,-1.017,-1.000,-0.782,0.000,0.000,0.408,1.561,187.000
-1.420,-1.057,-0.956,0.333,0.000,0.000,-2.442,-1.604,-1.405,-1.000,0.142,1.200,-1.221,-0.429,0.000,-1.577,0.714,-1.198,-0.212,-1.961,-1.000,-0.782,0.000,0.000,0.961,1.036,186.000
-1.420,-1.043,1.193,0.674,0.000,0.000,-1.422,-2.434,-1.175,-1.000,0.142,1.099,-1.362,-0.664,0.000,-1.315,0.795,-1.476,-0.264,-1.740,-1.000,-0.782,0.000,0.000,1.459,1.854,185.000
-1.420,-1.028,-0.133,1.357,0.000,0.000,-0.962,-0.111,-1.234,-1.000,0.142,1.980,-1.221,-0.501,0.000,-0.940,1.744,-1.059,-0.139,-0.417,-1.000,-2.073,0.000,0.000,1.736,0.205,184.000
-1.420,-1.013,-0.865,-0.690,0.000,0.000,0.198,-0.628,-2.004,-1.000,0.142,1.573,-0.798,-0.641,0.000,-1.689,1.799,-1.198,-0.634,-0.217,-1.000,-2.073,0.000,0.000,1.625,1.821,183.000
-1.420,-0.999,-0.407,-0.690,0.000,0.000,-1.122,-1.221,-1.686,-1.000,0.142,0.952,-0.375,-0.341,0.000,-1.465,1.419,-1.059,-0.493,-1.110,-1.000,-1.427,0.000,0.000,2.344,1.542,182.000
-1.420,-0.984,-2.008,1.016,0.000,0.000,-2.082,-0.111,-1.735,-1.000,0.142,1.415,-1.502,-0.218,0.000,-1.277,0.972,-0.781,-0.329,-1.246,-1.000,-0.782,0.000,0.000,1.127,1.613,181.000
-1.420,-0.970,0.050,0.674,0.000,0.000,-2.402,-1.801,-1.209,-1.000,0.142,1.573,-0.798,-0.543,0.000,-1.614,1.595,-1.476,-0.276,-0.726,-1.000,-0.782,0.000,0.000,1.514,1.373,180.000
-1.420,-0.955,0.918,-0.008,0.000,0.000,-0.022,-3.178,-0.789,-1.000,-7.058,0.714,-0.516,-0.285,0.000,-1.652,1.351,-1.337,-0.164,-1.636,-1.000,-2.073,0.000,0.000,1.459,1.535,179.000
-1.420,-0.941,-0.133,1.016,0.000,0.000,-1.082,-1.645,-1.057,-1.000,0.142,0.963,-1.221,-0.754,0.000,-1.427,1.053,-1.059,-0.753,-1.009,-1.000,-1.427,0.000,0.000,1.459,1.723,178.000
-1.420,-0.926,-0.087,1.698,0.000,0.000,-1.302,-1.674,-1.195,-1.000,0.142,1.539,-1.221,-0.625,0.000,-1.240,1.622,-0.503,-0.382,-1.110,-1.000,-1.427,0.000,0.000,0.297,2.151,177.000
-1.420,-0.912,-1.596,-0.690,0.000,0.000,-1.302,-0.470,-1.185,-1.000,0.142,2.048,-1.502,-0.290,0.000,-1.465,1.541,-1.337,-0.293,-0.782,-1.000,-0.136,0.000,0.000,0.463,1.478,176.000
-1.420,-0.897,0.827,-1.373,0.000,0.000,-1.202,-2.106,-1.666,-1.000,0.142,0.748,-0.516,-0.374,0.000,-1.727,1.500,-1.337,0.037,-1.740,-1.000,-2.073,0.000,0.000,0.297,1.651,175.000
-1.420,-0.883,0.736,-1.032,0.000,0.000,-1.422,-1.097,-0.770,-1.000,0.142,1.437,-1.643,-0.383,0.000,-1.839,1.622,-1.476,-0.303,-1.852,-1.000,-1.427,0.000,0.000,1.238,0.432,174.000
-1.420,-0.868,1.604,-0.008,0.000,0.000,-0.882,-1.591,-1.171,-1.000,-7.058,1.663,-1.784,-0.501,0.000,-1.203,1.419,-1.615,-0.467,-0.865,-1.000,-0.782,0.000,0.000,0.961,1.206,173.000
-1.420,-0.854,0.461,1.698,0.000,0.000,-1.622,-0.841,-0.937,-1.000,0.142,1.223,-1.362,-0.547,0.000,-2.176,0.727,-0.781,-0.167,-1.092,-1.000,-0.782,0.000,0.000,1.459,-0.053,172.000
-1.420,-0.839,0.416,1.357,0.000,0.000,-0.962,-1.473,-1.467,-1.000,0.142,1.483,-0.657,-0.496,0.000,-1.240,0.714,-1.476,-0.633,-1.566,-1.000,-0.782,0.000,0.000,0.740,1.898,171.000
-1.420,-0.825,0.187,-0.690,0.000,0.000,-1.842,-0.327,-0.868,-1.000,0.142,1.008,-1.502,-0.639,0.000,-1.315,1.636,-0.781,-0.132,-0.556,-1.000,-0.782,0.000,0.000,0.851,0.716,170.000
-1.420,-0.810,-0.910,-0.008,0.000,0.000,-1.842,-0.005,-1.284,-1.000,0.142,1.652,-1.502,-0.608,0.000,-0.641,0.633,-1.198,-0.184,-0.276,-1.000,-1.427,0.000,0.000,1.238,1.318,169.000
-1.420,-0.796,0.644,1.357,0.000,0.000,-1.682,-1.048,-0.686,-1.000,0.142,1.291,-1.080,-0.607,0.000,-1.727,0.944,-0.781,-0.087,-0.897,-1.000,-0.136,0.000,0.000,1.127,1.958,168.000
-1.420,-0.781,-0.316,1.016,0.000,0.000,-1.842,-2.047,-1.129,-1.000,0.142,0.127,-1.362,-0.349,0.000,-1.315,1.500,-0.364,-0.321,-1.102,-1.000,-2.073,0.000,0.000,1.846,1.121,167.000
-1.420,-0.767,-0.590,1.016,0.000,0.000,-0.942,-0.664,-1.341,-1.000,0.142,2.127,-1.221,-0.520,0.000,-0.753,1.799,-1.059,-0.188,-1.812,-1.000,-1.427,0.000,0.000,1.072,1.837,166.000
-1.420,-0.752,-0.270,1.357,0.000,0.000,-1.722,-0.736,-0.907,-1.000,0.142,0.793,-1.221,-0.481,0.000,-0.641,1.161,-1.754,-0.472,-3.046,-1.000,-1.427,0.000,0.000,0.961,1.997,165.000
-1.420,-0.738,-0.407,-0.349,0.000,0.000,-1.062,-1.312,-1.168,-1.000,0.142,1.053,-1.925,-0.134,0.000,-1.614,0.334,-0.642,-0.402,-0.420,-1.000,-1.427,0.000,0.000,1.348,1.594,164.000
-1.420,-0.723,0.233,0.674,0.000,0.000,-0.762,0.322,-0.880,-1.000,-7.058,0.545,-1.080,-0.320,0.000,-1.427,0.958,-0.781,-0.361,-0.961,-1.000,-0.782,0.000,0.000,0.795,0.860,163.000
-1.420,-0.709,-0.133,1.357,0.000,0.000,-1.282,-1.064,-0.764,-1.000,0.142,1.178,-0.094,-0.443,0.000,-1.427,0.294,-2.171,-0.228,-1.169,-1.000,-1.427,0.000,0.000,1.625,0.842,162.000
-1.420,-0.694,-0.865,1.357,0.000,0.000,-0.802,-1.420,-1.767,-1.000,-7.058,1.155,-0.939,-0.344,0.000,-1.390,1.297,-1.615,0.001,-2.153,-1.000,-1.427,0.000,0.000,0.795,1.566,161.000
-1.420,-0.680,0.370,-0.690,0.000,0.000,-0.322,-0.989,-0.981,-1.000,0.142,0.884,-0.657,-0.359,0.000,-1.652,1.188,-0.920,-0.198,-0.657,-1.000,-0.782,0.000,0.000,1.791,0.810,160.000
-1.420,-0.665,0.416,-0.008,0.000,0.000,-2.282,-0.924,-1.319,-1.000,0.142,1.053,-1.221,-0.479,0.000,-1.352,0.538,-1.337,0.027,-1.286,-1.000,-0.136,0.000,0.000,0.795,0.529,159.000
-1.420,-0.651,-0.545,1.357,0.000,0.000,-1.022,-0.363,-1.157,-1.000,0.142,1.144,-0.516,-0.348,0.000,-1.502,1.229,-1.476,-0.320,-1.798,-1.000,-2.719,0.000,0.000,1.017,0.979,158.000
-1.420,-0.636,-0.179,-1.032,0.000,0.000,-0.682,-1.214,-0.920,-1.000,0.142,1.212,-0.657,-0.460,0.000,-1.203,1.066,-0.086,-0.197,-0.929,-1.000,-2.073,0.000,0.000,1.625,1.941,157.000
-1.420,-0.621,0.416,0.674,0.000,0.000,-1.462,-0.317,-1.077,-1.000,0.142,1.223,-0.939,-0.711,0.000,-0.716,1.378,-1.198,-0.421,-1.401,-1.000,-1.427,0.000,0.000,1.459,-0.042,156.000
-1.420,-0.607,-0.910,0.674,0.000,0.000,-1.282,-0.209,-0.170,-1.000,-7.058,1.856,-0.939,-0.545,0.000,-1.465,1.338,-0.920,-0.431,-1.756,-1.000,-2.073,0.000,0.000,1.846,0.162,155.000
-1.420,-0.592,0.233,1.698,0.000,0.000,-1.762,-0.209,-0.539,-1.000,0.142,1.392,-0.798,-0.349,0.000,-1.465,1.405,-0.781,-0.342,-0.782,-1.000,-0.136,0.000,0.000,1.404,1.228,154.000
-1.420,-0.578,0.461,-0.690,0.000,0.000,-0.942,-1.635,-1.699,-1.000,0.142,1.370,-1.221,-0.117,0.000,-0.716,1.338,-1.476,-0.283,-1.366,-1.000,-0.782,0.000,0.000,0.906,0.920,153.000
-1.420,-0.563,0.233,1.357,0.000,0.000,-1.342,-1.553,-1.516,-1.000,0.142,0.952,-1.221,-0.641,0.000,-0.678,1.012,-0.225,-0.556,-0.263,-1.000,-1.427,0.000,0.000,0.740,1.119,152.000
-1.420,-0.549,1.513,1.698,0.000,0.000,-1.842,-1.097,-1.631,-1.000,0.142,0.997,-0.798,-0.381,0.000,-0.828,1.012,-0.642,-0.255,-1.209,-1.000,-0.782,0.000,0.000,0.740,1.059,151.000
-1.420,-0.534,-1.596,1.698,0.000,0.000,-1.002,-0.093,-0.535,-1.000,0.142,0.918,-0.375,-0.602,0.000,-0.978,1.351,-1.059,-0.314,-0.790,-1.000,-1.427,0.000,0.000,1.183,1.836,150.000
-1.420,-0.520,-0.545,1.357,0.000,0.000,-1.442,-0.539,-0.865,-1.000,0.142,1.596,-1.502,-0.267,0.000,-1.539,0.795,-0.364,-0.372,-0.854,-1.000,-0.782,0.000,0.000,1.183,0.525,149.000
-1.420,-0.505,1.056,-1.373,0.000,0.000,-1.022,-0.332,-1.036,-1.000,0.142,0.601,-1.502,-0.644,0.000,-0.940,1.324,-1.198,-0.199,-1.372,-1.000,-1.427,0.000,0.000,1.846,1.229,148.000
-1.420,-0.491,-1.550,1.698,0.000,0.000,-1.342,-1.196,-1.641,-1.000,-7.058,1.121,-0.516,-0.562,0.000,-0.529,0.931,-0.642,-0.394,-1.220,-1.000,-1.427,0.000,0.000,1.238,1.077,147.000
-1.420,-0.476,-0.727,-1.373,0.000,0.000,-1.382,-1.018,-1.316,-1.000,0.142,0.827,-0.939,-0.262,0.000,-1.203,1.107,-1.059,-0.370,-1.262,-1.000,-0.782,0.000,0.000,0.574,0.549,146.000
-1.420,-0.462,-1.047,-0.008,0.000,0.000,-0.562,-1.296,-0.418,-1.000,0.142,0.703,-0.516,-0.400,0.000,-1.614,1.161,-0.781,-0.160,-0.103,-1.000,-2.073,0.000,0.000,2.178,1.439,145.000
-1.420,-0.447,-0.453,0.333,0.000,0.000,-0.882,-1.459,-1.145,-1.000,0.142,1.302,-1.221,-0.380,0.000,-1.727,0.944,-1.337,-0.264,-1.961,-1.000,-0.136,0.000,0.000,0.795,0.225,144.000
-1.420,-0.433,-1.002,-0.690,0.000,0.000,-1.322,-1.594,-0.914,-1.000,0.142,1.200,-1.080,-0.299,0.000,-1.465,1.134,-0.086,-0.292,-1.334,-1.000,-0.136,0.000,0.000,1.348,1.037,143.000
-1.420,-0.418,0.233,1.016,0.000,0.000,-1.162,-1.344,-1.154,-1.000,0.142,1.166,-1.925,-0.233,0.000,-1.090,1.677,-1.198,0.072,-1.636,-1.000,-0.782,0.000,0.000,0.961,1.133,142.000
-1.420,-0.404,-0.042,1.016,0.000,0.000,-1.602,-0.699,-1.175,-1.000,0.142,1.889,-1.221,-0.603,0.000,-0.641,1.853,-0.920,-0.405,-0.614,-1.000,-0.782,0.000,0.000,1.680,0.765,141.000
-1.420,-0.389,-0.545,-1.032,0.000,0.000,-0.982,-0.875,-1.321,-1.000,0.142,1.223,-1.221,-0.483,0.000,-0.641,1.107,-0.086,-0.108,-1.574,-1.000,-0.136,0.000,0.000,0.519,1.487,140.000
-1.420,-0.375,2.244,-0.008,0.000,0.000,-1.402,-0.111,-0.296,-1.000,0.142,1.076,-0.798,-0.030,0.000,-1.090,0.022,-1.198,-0.239,-0.990,-1.000,-0.136,0.000,0.000,1.736,0.681,139.000
-1.420,-0.360,2.839,-0.349,0.000,0.000,-0.822,-0.821,-1.260,-1.000,0.142,1.132,-1.080,-0.720,0.000,-1.277,1.121,0.471,-0.236,-0.708,-1.000,-1.427,0.000,0.000,1.127,1.393,138.000
-1.420,-0.346,1.010,1.016,0.000,0.000,-1.342,-0.069,-1.910,-1.000,0.142,0.353,-0.657,-0.259,0.000,-1.764,0.727,-1.337,-0.104,-0.982,-1.000,-0.136,0.000,0.000,0.187,0.757,137.000
-1.420,-0.331,-0.316,1.357,0.000,0.000,-1.442,-1.137,-0.440,-1.000,0.142,1.279,-0.657,-0.347,0.000,-0.978,1.229,-0.503,-0.455,-0.852,-1.000,-1.427,0.000,0.000,1.127,1.266,136.000
-1.420,-0.317,0.095,-0.690,0.000,0.000,-0.622,-0.599,-0.576,-1.000,0.142,1.245,-1.221,-0.367,0.000,-0.753,0.755,-0.503,-0.225,-1.670,-1.000,-0.136,0.000,0.000,1.459,1.150,135.000
-1.420,-0.302,-1.368,0.333,0.000,0.000,0.058,-0.867,-0.931,-1.000,0.142,0.906,0.329,-0.434,0.000,-0.491,0.646,0.193,0.017,-0.399,-1.000,-1.427,0.000,0.000,1.570,1.370,134.000
-1.420,-0.288,0.050,1.698,0.000,0.000,-2.602,0.066,-2.035,-1.000,0.142,1.257,-0.657,-0.092,0.000,-0.603,1.066,-0.781,-0.417,-0.942,-1.000,-1.427,0.000,0.000,0.851,0.906,133.000
-1.420,-0.273,-0.499,-1.032,0.000,0.000,-1.462,0.396,-1.310,-1.000,-7.058,0.929,-1.080,-0.158,0.000,-1.352,0.836,-1.337,-0.163,-1.374,-1.000,-2.073,0.000,0.000,1.846,0.983,132.000
-1.420,-0.259,0.233,-0.349,0.000,0.000,-0.322,-0.611,-0.916,-1.000,0.142,1.505,-0.235,-0.213,0.000,-0.753,0.605,-1.476,-0.322,-1.465,-1.000,-1.427,0.000,0.000,0.297,1.776,131.000
-1.420,-0.244,1.879,-0.008,0.000,0.000,-1.402,-2.103,-1.006,-1.000,0.142,1.381,-1.221,-0.467,0.000,-1.614,0.795,-0.781,0.050,-1.102,-1.000,-2.073,0.000,0.000,0.851,0.890,130.000
-1.420,-0.230,-1.276,1.698,0.000,0.000,-1.402,-0.935,-1.304,-1.000,0.142,0.601,-0.375,-0.472,0.000,-0.978,0.741,-0.920,-0.131,0.039,-1.000,-1.427,0.000,0.000,0.297,0.745,129.000
-1.420,-0.215,1.376,-1.032,0.000,0.000,-1.242,-1.377,-1.690,-1.000,0.142,1.223,-1.502,-0.349,0.000,-0.603,1.460,-1.476,-0.199,-0.470,-1.000,-1.427,0.000,0.000,1.902,0.906,128.000
-1.420,-0.200,0.736,-0.008,0.000,0.000,-0.962,-1.005,-0.549,-1.000,0.142,1.155,-0.657,-0.565,0.000,-0.791,1.148,-1.337,-0.179,-1.097,-1.000,-1.427,0.000,0.000,1.127,0.507,127.000
-1.420,-0.186,0.187,1.016,0.000,0.000,-1.182,-0.806,0.233,-1.000,0.142,1.144,-1.362,-0.261,0.000,-1.165,1.080,-0.642,0.115,0.121,-1.000,-0.136,0.000,0.000,1.680,1.230,126.000
-1.420,-0.171,0.598,1.016,0.000,0.000,-1.662,-2.199,-0.799,-1.000,0.142,0.556,-0.939,-0.022,0.000,-0.866,0.972,-0.225,-0.258,-1.374,-1.000,-1.427,0.000,0.000,0.851,0.439,125.000
-1.420,-0.157,1.284,1.016,0.000,0.000,-1.022,-0.909,-1.365,-1.000,0.142,0.963,-1.784,-0.300,0.000,-0.716,0.836,-0.225,-0.020,-0.324,-1.000,-0.782,0.000,0.000,1.183,0.565,124.000
-1.420,-0.142,0.278,-1.373,0.000,0.000,-1.842,0.091,-1.340,-1.000,0.142,1.415,-1.080,-0.347,0.000,-1.277,0.863,-0.503,-0.292,-1.297,-1.000,-2.073,0.000,0.000,0.961,1.033,123.000
-1.420,-0.128,-1.825,0.674,0.000,0.000,-1.602,-0.947,-0.918,-1.000,0.142,1.404,-1.080,-0.280,0.000,-0.791,1.134,-0.642,-0.101,-0.521,-1.000,-0.782,0.000,0.000,1.017,0.923,122.000
-1.420,-0.113,-1.230,0.674,0.000,0.000,-1.642,-0.175,-0.969,-1.000,0.142,1.358,-1.080,-0.091,0.000,-1.727,1.555,-0.642,-0.320,-1.225,-1.000,-1.427,0.000,0.000,1.127,0.732,121.000
-1.420,-0.099,0.461,-0.349,0.000,0.000,-0.862,-1.124,-1.590,-1.000,0.142,0.421,-1.502,-0.436,0.000,-1.015,1.799,-0.364,-0.366,-0.550,-1.000,-1.427,0.000,0.000,1.736,0.859,120.000
-1.420,-0.084,1.101,1.698,0.000,0.000,-1.042,-1.273,-1.379,-1.000,0.142,-0.438,-1.925,-0.251,0.000,-0.903,1.405,-1.476,-0.036,-1.996,-1.000,-0.136,0.000,0.000,2.344,0.713,119.000
-1.420,-0.070,-0.499,-1.032,0.000,0.000,-0.762,-1.650,-0.462,-1.000,0.142,0.997,-1.080,-0.253,0.000,-0.791,0.402,0.054,-0.261,-1.150,-1.000,-1.427,0.000,0.000,0.961,0.527,118.000
-1.420,-0.055,0.918,-1.032,0.000,0.000,0.138,-0.695,-0.788,-1.000,0.142,0.782,-1.221,-0.872,0.000,-0.978,0.836,-1.059,-0.199,-0.670,-1.000,-2.073,0.000,0.000,0.574,1.242,117.000
-1.420,-0.041,-0.819,-0.008,0.000,0.000,-1.042,-0.053,-0.680,-1.000,0.142,1.743,-0.939,-0.202,0.000,-1.015,1.080,-0.920,-0.102,-1.164,-1.000,-0.136,0.000,0.000,0.906,1.333,116.000
-1.420,-0.026,1.650,0.333,0.000,0.000,-1.322,-1.517,-1.257,-1.000,0.142,0.839,-0.939,-0.373,0.000,-0.753,0.890,-0.642,0.117,-1.278,-1.000,-0.136,0.000,0.000,0.242,1.199,115.000
-1.420,-0.012,-0.636,-1.373,0.000,0.000,-0.762,-1.090,-0.868,-1.000,0.142,1.754,-0.235,-0.541,0.000,-1.240,0.633,-0.781,0.007,-1.116,-1.000,-0.782,0.000,0.000,0.463,0.571,114.000
-1.420,0.003,-0.316,1.357,0.000,0.000,-0.802,-0.459,-1.647,-1.000,0.142,1.257,-0.235,-0.169,0.000,-1.128,0.660,-1.059,0.033,-0.934,-1.000,-1.427,0.000,0.000,1.625,1.206,113.000
-1.420,0.017,0.461,0.333,0.000,0.000,-1.122,-1.878,-1.923,-1.000,0.142,0.488,-1.080,-0.051,0.000,-0.978,0.809,-0.642,0.082,-1.700,-1.000,-0.782,0.000,0.000,-0.256,-0.249,112.000
-1.420,0.032,-2.922,-0.349,0.000,0.000,0.078,-0.488,-0.849,-1.000,0.142,1.166,-0.516,-0.521,0.000,-0.828,0.592,-1.059,-0.427,-1.076,-1.000,-0.136,0.000,0.000,0.187,0.402,111.000
-1.420,0.046,1.741,-0.008,0.000,0.000,-0.742,-0.995,-1.546,-1.000,0.142,1.110,-0.516,0.193,0.000,-0.266,1.012,-0.781,0.085,0.084,-1.000,-1.427,0.000,0.000,0.131,0.381,110.000
-1.420,0.061,-0.407,1.357,0.000,0.000,-0.862,-1.209,-0.336,-1.000,0.142,1.155,-0.235,-0.149,0.000,-1.577,1.080,-1.059,-0.345,-0.574,-1.000,-0.782,0.000,0.000,0.685,1.224,109.000
-1.420,0.075,-0.773,-0.690,0.000,0.000,-0.942,-0.924,-0.535,-1.000,0.142,0.680,-1.080,-0.403,0.000,-0.154,0.755,-0.642,-0.414,-1.217,-1.000,-2.073,0.000,0.000,1.680,1.301,108.000
-1.420,0.090,-1.322,-0.349,0.000,0.000,-0.602,-1.452,-1.168,-1.000,0.142,0.568,-0.235,-0.332,0.000,-0.678,0.551,-0.364,-0.096,-0.793,-1.000,-0.136,0.000,0.000,1.127,0.401,107.000
-1.420,0.104,-2.053,-1.373,0.000,0.000,-1.422,-0.033,-1.500,-1.000,0.142,0.816,-0.798,0.013,0.000,-0.940,1.297,-0.503,-0.077,-0.950,-1.000,-0.782,0.000,0.000,1.072,1.303,106.000
-1.420,0.119,-0.225,1.357,0.000,0.000,-0.882,-1.307,-0.933,-1.000,0.142,1.008,-0.939,-0.086,0.000,-0.491,0.687,-0.503,0.084,-1.193,-1.000,-0.136,0.000,0.000,1.127,1.033,105.000
-1.420,0.133,1.284,-1.032,0.000,0.000,-0.502,0.344,-1.131,-1.000,0.142,0.952,-0.798,-0.262,0.000,-1.053,0.565,-0.781,0.305,-0.953,-1.000,0.510,0.000,0.000,0.740,0.943,104.000
-1.420,0.148,0.278,-0.349,0.000,0.000,-1.462,-1.351,-0.134,-1.000,0.142,0.895,-0.657,-0.121,0.000,-1.090,0.985,-0.642,-0.067,-0.577,-1.000,-0.136,0.000,0.000,1.293,1.065,103.000
-1.420,0.162,-0.590,-0.690,0.000,0.000,-2.382,-0.423,-0.198,-1.000,0.142,0.647,-0.375,-0.284,0.000,-0.791,0.863,-0.364,-0.121,-0.873,-1.000,-0.782,0.000,0.000,-0.201,0.669,102.000
-1.420,0.177,-0.819,-1.032,0.000,0.000,-0.702,-0.823,-0.895,-1.000,0.142,1.426,-0.516,-0.208,0.000,-1.165,1.066,-0.642,0.059,-1.774,-1.000,-0.136,0.000,0.000,1.404,0.096,101.000
-1.420,0.192,-0.819,-0.349,0.000,0.000,-0.902,-0.244,-0.818,-1.000,0.142,-0.110,0.047,-0.018,0.000,-0.566,0.388,-0.642,0.096,-0.956,-1.000,-0.136,0.000,0.000,1.238,1.086,100.000
-1.420,0.206,-0.910,-1.032,0.000,0.000,-0.462,-0.823,-1.179,-1.000,0.142,0.262,-1.643,-0.346,0.000,-1.203,0.809,-0.503,-0.241,-0.545,-1.000,-0.782,0.000,0.000,0.851,0.548,99.000
-1.420,0.221,0.918,-1.373,0.000,0.000,0.238,-0.601,-1.204,-1.000,0.142,0.647,-1.080,-0.208,0.000,-0.716,0.592,-0.364,0.229,-1.318,-1.000,0.510,0.000,0.000,1.183,1.548,98.000
-1.420,0.235,-0.270,-1.032,0.000,0.000,-1.082,-1.217,-0.578,-1.000,0.142,0.771,-1.080,-0.285,0.000,-1.090,-0.371,-0.920,-0.078,-0.340,-1.000,-0.782,0.000,0.000,1.017,1.655,97.000
-1.420,0.250,0.416,1.698,0.000,0.000,-0.642,-0.022,-0.637,-1.000,0.142,0.285,-0.375,-0.169,0.000,-0.940,0.890,-0.225,0.070,-1.065,-1.000,-0.782,0.000,0.000,1.293,-0.140,96.000
-1.420,0.264,-0.682,0.674,0.000,0.000,-0.362,-0.653,-0.148,-1.000,0.142,0.364,-0.094,-0.179,0.000,-0.978,0.483,-0.781,-0.366,-0.036,-1.000,-1.427,0.000,0.000,0.242,1.077,95.000
-1.420,0.279,-1.002,1.016,0.000,0.000,-0.282,-0.012,-0.266,-1.000,0.142,1.099,-0.235,-0.127,0.000,-0.828,1.500,-0.503,-0.020,-0.108,-1.000,-0.136,0.000,0.000,0.076,-0.108,94.000
-1.420,0.293,-0.453,-0.008,0.000,0.000,-0.562,-0.382,0.015,-1.000,0.142,0.680,-1.362,-0.032,0.000,-0.042,0.904,-0.920,0.022,0.129,-1.000,0.510,0.000,0.000,-0.256,1.204,93.000
-1.420,0.308,1.513,-1.032,0.000,0.000,-0.002,0.450,-0.707,-1.000,0.142,0.387,-1.080,-0.201,0.000,-0.678,0.348,-0.086,-0.187,-0.548,-1.000,-0.136,0.000,0.000,0.906,-0.044,92.000
-1.420,0.322,-1.733,-0.008,0.000,0.000,-0.702,-0.562,-0.314,-1.000,0.142,1.042,-0.657,-0.395,0.000,-0.866,1.066,-0.781,-0.016,-0.729,-1.000,-0.136,0.000,0.000,0.519,0.903,91.000
-1.420,0.337,-0.270,-0.690,0.000,0.000,-0.882,0.380,-1.098,-1.000,0.142,1.449,-0.798,-0.119,0.000,-0.978,0.633,-0.920,-0.245,-0.399,-1.000,-0.782,0.000,0.000,0.519,-0.044,90.000
-1.420,0.351,-0.179,1.698,0.000,0.000,-0.782,-0.516,-0.870,-1.000,0.142,0.873,-0.516,0.134,0.000,-0.753,0.117,-0.781,0.008,-0.431,-1.000,-1.427,0.000,0.000,0.297,-0.132,89.000
-1.420,0.366,0.461,0.674,0.000,0.000,-0.582,-1.757,-0.396,-1.000,0.142,1.437,-0.939,0.160,0.000,-0.791,0.700,-0.086,-0.068,-0.745,-1.000,-1.427,0.000,0.000,-0.145,0.253,88.000
-1.420,0.380,0.781,-1.373,0.000,0.000,0.838,0.376,-0.510,-1.000,0.142,0.816,-1.080,-0.148,0.000,-1.090,0.416,-0.781,0.164,-0.580,-1.000,-0.782,0.000,0.000,0.685,1.036,87.000
-1.420,0.395,0.781,-0.349,0.000,0.000,-0.702,-1.374,-0.289,-1.000,0.142,1.076,-0.657,0.242,0.000,-0.641,0.307,-1.059,0.105,-1.012,-1.000,-0.782,0.000,0.000,0.076,-0.056,86.000
-1.420,0.409,0.233,-1.032,0.000,0.000,-2.102,-0.594,-0.851,-1.000,0.142,-0.031,-0.235,-0.035,0.000,-0.678,0.836,-0.920,-0.037,-0.175,-1.000,-0.136,0.000,0.000,-0.145,0.550,85.000
-1.420,0.424,-0.225,1.016,0.000,0.000,-0.382,0.306,-1.114,-1.000,0.142,0.556,-0.375,-0.126,0.000,-0.566,0.985,-0.503,-0.089,-0.876,-1.000,-0.136,0.000,0.000,0.851,-0.045,84.000
-1.420,0.438,-1.779,0.674,0.000,0.000,-1.102,-0.296,-1.146,-1.000,0.142,-0.167,-0.375,-0.026,0.000,-1.165,0.388,-0.225,0.183,-0.401,-1.000,-0.136,0.000,0.000,1.183,0.696,83.000
