EngineID,Cycle,OpSetting1,OpSetting2,OpSetting3,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,Ps30,phi,NRf,NRc,BPR,farB,htBleed,Nf_dmd,PCNfR_dmd,W31,W32
-1.591,2.021,0.050,0.333,0.000,0.000,1.538,0.582,1.521,-1.000,0.142,-0.800,-0.375,2.571,0.000,1.830,-1.225,0.054,2.561,0.625,-1.000,1.155,0.000,0.000,-1.197,-0.866
-1.591,2.035,-1.870,0.674,0.000,0.000,1.758,1.208,1.667,-1.000,0.142,-1.568,0.892,2.821,0.000,1.344,-1.428,0.471,2.806,2.532,-1.000,1.155,0.000,0.000,-1.363,-0.552
-1.591,2.050,0.187,1.357,0.000,0.000,0.918,0.988,1.843,-1.000,0.142,-0.653,0.611,2.529,0.000,1.156,-1.144,0.332,2.813,-0.081,-1.000,1.801,0.000,0.000,-1.473,-2.439
-1.591,2.064,-1.413,0.674,0.000,0.000,1.818,1.477,1.592,-1.000,0.142,-2.144,0.470,2.942,0.000,0.670,-1.252,0.888,2.701,1.191,-1.000,1.801,0.000,0.000,-0.809,-1.522
-1.591,2.079,-0.590,-0.349,0.000,0.000,2.058,1.358,1.135,-1.000,0.142,-1.760,0.329,2.874,0.000,1.044,-1.347,0.054,2.498,0.841,-1.000,1.801,0.000,0.000,-1.141,-0.468
-1.591,2.093,1.467,-1.373,0.000,0.000,1.818,1.957,1.587,-1.000,0.142,-1.986,0.188,2.928,0.000,2.017,-0.805,0.888,2.617,1.783,-1.000,1.801,0.000,0.000,-1.861,-1.442
-1.591,2.108,1.970,-1.714,0.000,0.000,1.238,0.172,1.714,-1.000,0.142,-2.133,0.188,3.110,0.000,1.156,-1.822,1.166,2.876,1.969,-1.000,1.801,0.000,0.000,-2.414,-2.264
-1.591,2.122,-0.682,-1.032,0.000,0.000,1.558,0.585,2.122,-1.000,0.142,-1.850,1.174,3.133,0.000,2.429,-1.401,0.888,2.920,1.457,-1.000,1.801,0.000,0.000,-0.809,-0.695
-1.591,2.137,0.324,1.698,0.000,0.000,1.958,1.919,2.551,-1.000,0.142,-2.223,0.329,2.898,0.000,1.044,-1.293,-0.086,3.138,1.639,-1.000,1.801,0.000,0.000,-1.805,-2.070
-1.591,2.151,0.507,1.357,0.000,0.000,1.078,2.239,1.704,-1.000,0.142,-1.308,-0.657,2.580,0.000,2.729,-2.079,0.888,3.055,2.244,-1.000,1.155,0.000,0.000,-1.141,-0.528
-1.591,2.166,0.324,-0.690,0.000,0.000,1.518,0.950,2.084,-1.000,0.142,-0.980,0.892,3.271,0.000,1.943,-1.117,0.193,2.981,1.823,-1.000,1.801,0.000,0.000,-2.303,-1.596
-1.591,2.181,-0.819,-1.032,0.000,0.000,2.198,2.957,1.245,-1.000,0.142,-2.201,1.597,3.216,0.000,1.905,-1.754,0.749,3.125,2.583,-1.000,2.447,0.000,0.000,-2.635,-2.496
-1.591,2.195,2.107,-1.373,0.000,0.000,1.138,2.751,1.816,-1.000,0.142,-1.274,1.033,2.918,0.000,1.568,-1.835,0.193,3.245,1.404,-1.000,1.801,0.000,0.000,-0.422,-1.338
-1.591,2.210,0.644,1.698,0.000,0.000,1.178,1.644,1.355,-1.000,0.142,-1.466,0.892,3.085,0.000,2.205,-1.062,0.610,3.021,1.409,-1.000,1.801,0.000,0.000,-1.639,-1.612
-1.591,2.224,-0.453,0.333,0.000,0.000,1.758,1.843,1.764,-1.000,0.142,-0.992,0.892,3.114,0.000,1.194,-1.984,1.861,3.250,1.497,-1.000,1.155,0.000,0.000,-1.529,-1.818
-1.591,2.239,-0.590,-1.032,0.000,0.000,2.538,2.883,1.357,-1.000,0.142,-2.031,0.611,3.387,0.000,1.868,-1.849,0.749,3.554,2.079,-1.000,2.447,0.000,0.000,-2.192,-1.419
-1.591,2.253,1.833,-1.714,0.000,0.000,2.178,2.614,1.828,-1.000,0.142,-1.884,1.033,3.826,0.000,2.691,-2.147,1.305,3.326,2.335,-1.000,2.447,0.000,0.000,-2.469,-1.631
-1.591,2.268,1.284,-1.032,0.000,0.000,2.238,2.448,1.737,-1.000,0.142,-2.257,0.892,3.791,0.000,1.830,-2.188,0.054,3.153,2.636,-1.000,1.155,0.000,0.000,-2.580,-1.885
-1.591,2.282,0.004,-0.690,0.000,0.000,1.398,3.068,2.829,-1.000,0.142,-1.150,1.456,3.722,0.000,2.617,-2.499,0.610,3.394,2.220,-1.000,3.092,0.000,0.000,-1.473,-1.179
-1.591,2.297,0.827,0.333,0.000,0.000,2.098,3.081,2.368,-1.000,0.142,-2.054,0.047,3.732,0.000,2.691,-2.377,1.027,3.308,2.321,-1.000,2.447,0.000,0.000,-1.805,-2.153
-1.591,2.311,1.513,-0.690,0.000,0.000,2.678,2.957,2.851,-1.000,0.142,-1.297,0.752,3.658,0.000,2.280,-1.781,0.610,3.745,2.065,-1.000,2.447,0.000,0.000,-1.639,-1.586
-1.591,2.326,1.010,1.016,0.000,0.000,1.558,1.102,2.423,-1.000,0.142,-2.935,1.174,4.157,0.000,2.691,-2.106,0.888,3.617,2.100,-1.000,2.447,0.000,0.000,-2.026,-2.403
-1.557,-1.565,-0.865,1.016,0.000,0.000,0.098,-0.999,0.378,-1.000,0.142,-0.427,0.329,-1.267,0.000,0.071,0.375,0.332,-1.410,-0.361,-1.000,0.510,0.000,0.000,0.685,0.175
-1.557,-1.551,0.964,-1.373,0.000,0.000,-1.222,-0.023,-0.870,-1.000,0.142,-0.393,-0.094,-0.874,0.000,0.407,-0.520,-0.364,-0.930,-0.209,-1.000,-0.136,0.000,0.000,0.408,-0.233
-1.557,-1.536,-1.413,0.333,0.000,0.000,-0.222,-0.382,-0.342,-1.000,0.142,-0.687,0.470,-0.928,0.000,-0.192,0.361,0.193,-0.957,-0.932,-1.000,-0.782,0.000,0.000,-0.145,-0.678
-1.557,-1.522,0.278,-0.008,0.000,0.000,-1.422,-0.183,-0.858,-1.000,0.142,-0.302,0.047,-1.280,0.000,-0.603,0.578,0.610,-1.399,-1.092,-1.000,0.510,0.000,0.000,0.076,0.294
-1.557,-1.507,1.330,-1.714,0.000,0.000,-0.122,0.751,0.082,-1.000,0.142,-0.110,0.752,-1.105,0.000,-0.192,-0.059,1.166,-1.030,0.431,-1.000,0.510,0.000,0.000,0.297,0.317
-1.557,-1.493,1.741,0.674,0.000,0.000,-0.702,-0.152,-0.053,-1.000,0.142,0.613,0.752,-1.172,0.000,-0.192,-0.167,0.749,-1.191,1.527,-1.000,-0.136,0.000,0.000,0.353,-0.026
-1.557,-1.478,-0.133,1.698,0.000,0.000,-0.482,-0.632,-0.589,-1.000,0.142,-0.099,0.188,-0.724,0.000,-0.192,-0.045,-0.225,-1.148,-0.689,-1.000,1.155,0.000,0.000,0.187,-0.003
-1.557,-1.464,0.187,-1.032,0.000,0.000,-0.702,-0.611,-0.438,-1.000,0.142,0.590,0.892,-1.077,0.000,0.557,0.402,1.027,-1.056,0.847,-1.000,-0.136,0.000,0.000,0.629,-0.025
-1.557,-1.449,0.553,-1.373,0.000,0.000,1.358,-0.876,-0.162,-1.000,0.142,0.195,0.752,-1.102,0.000,0.220,1.080,0.054,-0.926,0.513,-1.000,-0.136,0.000,0.000,-0.477,0.223
-1.557,-1.435,0.004,-1.032,0.000,0.000,0.258,-0.429,0.673,-1.000,0.142,-0.099,0.752,-1.379,0.000,-0.341,-0.452,0.610,-1.129,-0.780,-1.000,-1.427,0.000,0.000,-0.367,-0.409
-1.557,-1.420,1.787,-1.714,0.000,0.000,-0.362,-0.606,-0.795,-1.000,0.142,-0.596,1.315,-0.866,0.000,0.482,0.185,0.749,-1.072,0.727,-1.000,0.510,0.000,0.000,0.906,0.964
-1.557,-1.405,-1.505,-0.008,0.000,0.000,-0.802,0.649,-0.476,-1.000,0.142,-1.139,0.470,-1.106,0.000,-0.529,-0.222,-0.364,-1.102,-0.289,-1.000,0.510,0.000,0.000,0.242,0.968
-1.557,-1.391,0.918,0.674,0.000,0.000,-0.622,-0.087,0.108,-1.000,0.142,0.342,0.329,-0.949,0.000,0.220,-0.859,0.193,-1.139,0.308,-1.000,0.510,0.000,0.000,0.629,0.876
-1.557,-1.376,-1.596,1.016,0.000,0.000,0.458,0.402,-0.273,-1.000,0.142,0.692,0.752,-1.152,0.000,0.258,0.511,0.749,-1.038,0.196,-1.000,-0.136,0.000,0.000,0.131,0.337
-1.557,-1.362,-0.453,-1.373,0.000,0.000,-0.262,-0.982,0.187,-1.000,0.142,0.534,0.188,-1.256,0.000,0.183,0.158,0.749,-1.375,0.124,-1.000,0.510,0.000,0.000,-0.975,0.366
-1.557,-1.347,0.141,0.674,0.000,0.000,0.678,-0.191,0.233,-1.000,0.142,-0.246,0.047,-0.906,0.000,0.520,0.090,0.054,-1.020,0.169,-1.000,0.510,0.000,0.000,0.353,0.944
-1.557,-1.333,0.690,-1.714,0.000,0.000,0.858,-0.302,0.295,-1.000,0.142,-0.585,-0.235,-1.038,0.000,-0.192,-0.086,0.332,-1.121,0.076,-1.000,-0.782,0.000,0.000,0.297,-0.189
-1.557,-1.318,1.376,1.698,0.000,0.000,-0.002,-0.568,0.141,-1.000,0.142,-1.059,0.047,-1.293,0.000,0.595,-0.005,1.027,-1.310,0.220,-1.000,-0.782,0.000,0.000,0.463,1.339
-1.557,-1.304,1.421,-0.008,0.000,0.000,-0.982,-0.377,-0.000,-1.000,0.142,-0.675,0.470,-0.763,0.000,0.183,1.012,-0.225,-0.917,-0.169,-1.000,0.510,0.000,0.000,0.297,-0.301
-1.557,-1.289,0.095,-1.373,0.000,0.000,-0.102,-0.035,-0.344,-1.000,0.142,-0.235,0.329,-0.874,0.000,-0.266,-0.127,0.054,-1.113,-0.689,-1.000,-0.136,0.000,0.000,-0.311,-0.225
-1.557,-1.275,0.644,1.698,0.000,0.000,-0.542,-0.474,0.252,-1.000,0.142,0.172,-0.235,-1.246,0.000,-0.117,-0.520,0.332,-1.235,-0.836,-1.000,-0.136,0.000,0.000,0.685,-0.566
-1.557,-1.260,0.050,1.357,0.000,0.000,0.138,-0.607,0.381,-1.000,0.142,0.466,0.611,-1.216,0.000,-0.042,0.497,0.888,-1.024,0.105,-1.000,-0.136,0.000,0.000,-0.588,-0.067
-1.557,-1.246,-1.596,-0.008,0.000,0.000,-0.062,0.340,-0.350,-1.000,0.142,-0.495,1.315,-1.185,0.000,-0.192,0.077,0.749,-1.111,-0.209,-1.000,1.155,0.000,0.000,-0.588,-0.214
-1.557,-1.231,0.598,-0.690,0.000,0.000,-0.082,-0.438,-0.006,-1.000,0.142,-0.800,0.047,-1.044,0.000,-0.004,0.077,0.610,-1.261,0.241,-1.000,0.510,0.000,0.000,-0.256,-0.190
-1.557,-1.217,-1.139,-1.714,0.000,0.000,-0.162,-0.379,-0.529,-1.000,0.142,-0.404,0.329,-1.068,0.000,-0.641,0.131,0.888,-1.269,0.073,-1.000,-0.136,0.000,0.000,-0.035,-0.081
-1.557,-1.202,1.056,1.016,0.000,0.000,1.018,0.151,0.050,-1.000,0.142,0.183,0.470,-0.895,0.000,0.183,0.456,0.610,-1.167,1.212,-1.000,-0.782,0.000,0.000,-0.311,0.523
-1.557,-1.188,-0.910,0.674,0.000,0.000,0.458,-0.521,-0.058,-1.000,0.142,0.353,0.470,-0.993,0.000,0.071,-0.113,0.610,-0.887,0.169,-1.000,-0.782,0.000,0.000,0.076,1.149
-1.557,-1.173,1.101,1.016,0.000,0.000,-0.002,0.066,-0.196,-1.000,0.142,0.059,0.470,-1.102,0.000,0.145,-0.222,0.471,-1.104,-0.452,-1.000,0.510,0.000,0.000,0.076,-0.182
-1.557,-1.159,1.650,-1.032,0.000,0.000,-1.322,-0.425,0.300,-1.000,0.142,-0.608,1.174,-0.885,0.000,-0.678,-0.330,0.054,-1.215,-0.750,-1.000,-0.136,0.000,0.000,0.353,-1.117
-1.557,-1.144,-0.545,-0.349,0.000,0.000,-1.162,-1.227,0.043,-1.000,0.142,-0.088,0.047,-1.126,0.000,-0.304,0.063,0.749,-1.492,0.257,-1.000,-0.136,0.000,0.000,0.851,0.908
-1.557,-1.130,-0.590,-0.690,0.000,0.000,-0.642,0.174,-0.764,-1.000,0.142,-0.223,0.188,-0.950,0.000,-0.229,-0.384,0.193,-1.037,-1.113,-1.000,-0.136,0.000,0.000,-0.145,0.321
-1.557,-1.115,-0.087,-1.714,0.000,0.000,0.698,-0.346,-0.110,-1.000,0.142,-0.031,0.470,-1.179,0.000,-0.042,0.212,0.749,-0.969,-0.462,-1.000,0.510,0.000,0.000,-0.367,1.497
-1.557,-1.101,1.238,-1.032,0.000,0.000,-0.182,-0.046,-0.925,-1.000,0.142,0.116,0.611,-1.269,0.000,-0.117,0.429,1.305,-1.102,0.468,-1.000,-0.136,0.000,0.000,-0.865,0.470
-1.557,-1.086,-0.453,1.698,0.000,0.000,-0.542,0.433,0.392,-1.000,0.142,-0.167,0.611,-1.173,0.000,-0.042,-0.669,0.193,-1.155,-1.198,-1.000,1.155,0.000,0.000,0.851,-0.423
-1.557,-1.072,-0.956,0.674,0.000,0.000,0.258,-1.452,-0.286,-1.000,0.142,0.093,0.752,-1.240,0.000,-0.379,0.470,1.305,-1.114,-0.287,-1.000,-0.136,0.000,0.000,0.906,-0.390
-1.557,-1.057,-1.459,1.016,0.000,0.000,0.398,-0.429,0.217,-1.000,0.142,0.387,0.611,-1.231,0.000,0.033,-0.710,1.027,-1.248,-0.532,-1.000,0.510,0.000,0.000,0.021,-0.019
-1.557,-1.043,-0.453,0.674,0.000,0.000,-0.422,0.104,0.071,-1.000,0.142,-0.325,0.470,-0.769,0.000,0.108,-0.195,0.610,-1.405,-0.836,-1.000,0.510,0.000,0.000,0.463,0.324
-1.557,-1.028,0.598,-0.349,0.000,0.000,-0.422,-0.712,-0.114,-1.000,0.142,-0.099,0.047,-0.637,0.000,0.033,-0.072,0.332,-1.194,-0.084,-1.000,0.510,0.000,0.000,-0.311,0.311
-1.557,-1.013,-1.596,-1.032,0.000,0.000,-0.002,-0.299,0.225,-1.000,0.142,0.116,0.470,-0.952,0.000,-0.154,-0.398,0.749,-1.097,-0.793,-1.000,-0.782,0.000,0.000,1.570,-0.091
-1.557,-0.999,0.736,-0.008,0.000,0.000,-0.022,-0.938,0.654,-1.000,0.142,0.240,0.188,-1.123,0.000,-0.529,0.063,0.610,-1.185,-0.148,-1.000,0.510,0.000,0.000,-0.201,0.646
-1.557,-0.984,1.467,0.333,0.000,0.000,0.998,-0.677,0.024,-1.000,0.142,-0.630,1.174,-0.848,0.000,-0.416,-0.723,1.722,-1.140,-0.713,-1.000,-0.782,0.000,0.000,-0.311,0.092
-1.557,-0.970,-0.453,1.016,0.000,0.000,-1.722,-1.147,0.091,-1.000,0.142,-0.156,0.047,-1.160,0.000,-0.117,0.117,0.471,-1.346,-0.295,-1.000,0.510,0.000,0.000,-0.090,-0.459
-1.557,-0.955,1.833,1.357,0.000,0.000,0.598,-0.485,-0.659,-1.000,0.142,-0.811,0.892,-1.165,0.000,0.033,-0.832,-0.364,-1.247,-0.428,-1.000,-0.136,0.000,0.000,0.187,0.134
-1.557,-0.941,1.010,1.698,0.000,0.000,-0.522,0.676,-0.325,-1.000,0.142,-0.178,0.752,-0.976,0.000,0.295,0.050,0.749,-1.039,0.012,-1.000,-0.782,0.000,0.000,-0.920,0.422
-1.557,-0.926,-0.362,-0.008,0.000,0.000,-0.542,-0.333,0.043,-1.000,0.142,0.274,0.752,-0.862,0.000,-0.004,-0.656,1.166,-1.048,0.495,-1.000,-0.136,0.000,0.000,-0.145,-0.381
-1.557,-0.912,-0.042,1.357,0.000,0.000,0.518,-0.519,-0.642,-1.000,0.142,0.003,0.329,-1.030,0.000,-0.154,0.104,0.749,-1.187,1.620,-1.000,0.510,0.000,0.000,1.348,-0.678
-1.557,-0.897,-0.087,-0.008,0.000,0.000,-1.242,-0.488,-0.367,-1.000,0.142,-1.014,0.892,-1.067,0.000,-0.004,-0.303,0.332,-1.252,-0.785,-1.000,-0.136,0.000,0.000,0.408,1.002
-1.557,-0.883,1.238,1.357,0.000,0.000,-0.082,-0.628,-0.405,-1.000,0.142,-0.427,0.188,-0.967,0.000,-0.004,-0.276,0.471,-1.030,-0.041,-1.000,-0.782,0.000,0.000,0.297,0.300
-1.557,-0.868,-0.225,0.674,0.000,0.000,0.338,0.300,0.414,-1.000,0.142,0.240,0.047,-1.507,0.000,0.595,0.212,1.166,-1.138,0.999,-1.000,0.510,0.000,0.000,-0.865,0.729
-1.557,-0.854,-1.230,0.333,0.000,0.000,-0.262,0.153,-0.861,-1.000,0.142,-0.167,0.752,-0.836,0.000,0.295,-0.547,0.332,-1.058,0.260,-1.000,0.510,0.000,0.000,0.021,-0.469
-1.557,-0.839,1.056,-1.373,0.000,0.000,0.998,-0.477,0.281,-1.000,0.142,0.240,-0.094,-0.962,0.000,-0.004,0.212,0.749,-1.139,0.001,-1.000,0.510,0.000,0.000,-0.477,-0.309
-1.557,-0.825,-0.499,-0.349,0.000,0.000,0.258,0.166,-0.107,-1.000,0.142,0.240,0.188,-1.301,0.000,-0.079,-0.127,1.583,-0.995,0.207,-1.000,-0.136,0.000,0.000,-0.920,0.140
-1.557,-0.810,-1.139,0.333,0.000,0.000,0.078,-0.483,0.282,-1.000,0.142,0.116,0.329,-1.279,0.000,0.258,-0.005,0.471,-1.257,0.551,-1.000,-0.782,0.000,0.000,0.076,0.819
-1.557,-0.796,-1.047,-1.373,0.000,0.000,0.638,0.645,-0.085,-1.000,0.142,0.229,0.329,-1.268,0.000,-0.641,-0.683,0.471,-1.089,0.263,-1.000,-0.136,0.000,0.000,0.021,0.626
-1.557,-0.781,0.461,-0.349,0.000,0.000,-0.122,0.534,0.200,-1.000,0.142,0.262,0.329,-1.218,0.000,-0.192,0.036,0.749,-1.446,-0.116,-1.000,0.510,0.000,0.000,-0.422,0.109
-1.557,-0.767,-1.688,1.357,0.000,0.000,-0.302,-0.201,0.248,-1.000,0.142,0.036,0.892,-1.175,0.000,-0.192,-0.411,0.054,-1.235,0.447,-1.000,-0.136,0.000,0.000,0.629,-0.614
-1.557,-0.752,1.467,-0.349,0.000,0.000,-0.562,0.380,0.098,-1.000,0.142,0.093,0.470,-1.289,0.000,-0.042,-0.425,0.193,-1.364,-0.257,-1.000,0.510,0.000,0.000,0.795,0.394
-1.557,-0.738,-2.373,-1.373,0.000,0.000,0.298,-0.743,0.606,-1.000,0.142,-0.415,0.892,-1.099,0.000,0.258,-0.371,0.610,-1.028,-0.407,-1.000,-0.136,0.000,0.000,0.463,-0.969
-1.557,-0.723,0.644,1.698,0.000,0.000,0.618,-0.410,0.136,-1.000,0.142,-0.687,0.188,-1.240,0.000,0.145,-0.222,0.193,-1.072,0.060,-1.000,-0.136,0.000,0.000,-0.201,-0.377
-1.557,-0.709,-1.185,-0.690,0.000,0.000,0.138,-0.062,-0.226,-1.000,0.142,-0.698,0.752,-1.135,0.000,-0.266,0.117,0.749,-1.135,-0.577,-1.000,-0.782,0.000,0.000,-0.588,-0.171
-1.557,-0.694,0.004,0.674,0.000,0.000,1.118,0.774,0.558,-1.000,0.142,-0.077,0.329,-1.123,0.000,1.231,-0.330,0.332,-1.330,0.761,-1.000,0.510,0.000,0.000,0.408,-0.098
-1.557,-0.680,-0.316,-0.349,0.000,0.000,-0.182,0.435,-0.530,-1.000,0.142,-0.382,0.047,-1.118,0.000,-0.641,-0.601,0.749,-1.245,-0.297,-1.000,-0.136,0.000,0.000,0.021,0.005
-1.557,-0.665,0.690,-1.714,0.000,0.000,-0.262,1.140,0.413,-1.000,0.142,0.262,0.470,-1.085,0.000,-0.192,0.700,1.444,-1.248,-0.036,-1.000,0.510,0.000,0.000,0.519,1.026
-1.557,-0.651,0.278,-1.373,0.000,0.000,1.018,-0.124,-0.194,-1.000,0.142,0.240,0.329,-1.200,0.000,-0.079,-1.144,0.610,-0.961,0.372,-1.000,-0.136,0.000,0.000,-0.090,0.362
-1.557,-0.636,-0.773,-1.373,0.000,0.000,-0.242,0.200,0.282,-1.000,0.142,0.036,0.329,-1.207,0.000,0.520,-0.249,0.610,-1.145,-0.428,-1.000,-0.782,0.000,0.000,-0.256,-0.264
-1.557,-0.621,1.741,1.016,0.000,0.000,0.038,0.637,-0.015,-1.000,0.142,0.048,1.456,-1.142,0.000,-0.266,-0.195,0.054,-1.100,0.521,-1.000,0.510,0.000,0.000,-0.422,-0.448
-1.557,-0.607,-0.225,1.698,0.000,0.000,0.378,-0.381,0.401,-1.000,0.142,-0.291,0.752,-1.101,0.000,-0.341,0.117,1.027,-1.273,-0.489,-1.000,0.510,0.000,0.000,0.519,0.224
-1.557,-0.592,0.918,-0.690,0.000,0.000,-0.042,-0.478,0.466,-1.000,0.142,-0.201,0.892,-1.120,0.000,0.258,-0.357,-0.225,-1.083,0.137,-1.000,-0.782,0.000,0.000,-0.145,-0.756
-1.557,-0.578,-1.688,0.333,0.000,0.000,-0.402,0.272,-0.219,-1.000,0.142,-0.099,1.033,-1.169,0.000,0.520,-0.222,0.888,-0.961,0.076,-1.000,-0.136,0.000,0.000,0.463,0.084
-1.557,-0.563,1.010,-1.032,0.000,0.000,0.758,1.427,0.031,-1.000,0.142,-0.302,1.174,-1.210,0.000,-0.154,-0.439,1.027,-1.112,-0.407,-1.000,1.155,0.000,0.000,-0.256,-0.331
-1.557,-0.549,-0.865,-0.690,0.000,0.000,0.418,0.634,0.381,-1.000,0.142,0.048,0.752,-1.195,0.000,0.183,-0.371,1.583,-1.310,-0.449,-1.000,-0.782,0.000,0.000,-0.975,-0.346
-1.557,-0.534,0.095,1.016,0.000,0.000,0.478,-0.584,0.763,-1.000,0.142,-0.269,0.611,-1.015,0.000,-0.454,-0.411,0.471,-0.946,0.636,-1.000,-0.782,0.000,0.000,-0.145,0.016
-1.557,-0.520,-0.225,1.016,0.000,0.000,0.778,0.001,0.141,-1.000,0.142,-0.709,0.752,-1.034,0.000,0.595,-0.520,0.054,-1.079,0.428,-1.000,-0.782,0.000,0.000,-0.975,-1.247
-1.557,-0.505,0.964,1.357,0.000,0.000,-0.302,-0.392,0.072,-1.000,0.142,-0.483,0.047,-1.254,0.000,0.407,-0.005,0.471,-0.936,-0.143,-1.000,-0.136,0.000,0.000,0.795,-0.027
-1.557,-0.491,-0.133,-0.690,0.000,0.000,0.018,-1.110,0.174,-1.000,0.142,-0.788,1.879,-0.990,0.000,0.445,-1.035,1.305,-0.806,0.284,-1.000,-1.427,0.000,0.000,0.906,-1.043
-1.557,-0.476,-0.087,1.016,0.000,0.000,-0.802,0.259,0.353,-1.000,0.142,-1.274,0.611,-1.296,0.000,-0.079,0.836,0.610,-0.870,-0.041,-1.000,1.155,0.000,0.000,1.293,-0.096
-1.557,-0.462,-1.139,1.016,0.000,0.000,1.278,-0.438,0.864,-1.000,0.142,0.613,0.470,-0.909,0.000,0.819,-0.317,0.749,-1.169,-1.841,-1.000,-0.136,0.000,0.000,-0.809,-0.017
-1.557,-0.447,-0.407,0.333,0.000,0.000,1.158,-0.578,0.264,-1.000,0.142,0.703,0.470,-0.887,0.000,-0.379,-0.574,0.471,-1.334,-0.044,-1.000,0.510,0.000,0.000,-0.865,-0.589
-1.557,-0.433,-0.179,1.357,0.000,0.000,0.878,0.435,0.657,-1.000,0.142,0.195,0.329,-0.959,0.000,1.081,-0.289,1.027,-1.099,0.289,-1.000,-0.136,0.000,0.000,-0.533,-0.671
-1.557,-0.418,0.553,0.674,0.000,0.000,0.358,0.433,0.014,-1.000,0.142,-0.788,0.188,-0.993,0.000,-0.042,-0.344,0.610,-0.895,-0.636,-1.000,-0.136,0.000,0.000,-0.256,0.396
-1.557,-0.404,-0.316,-0.690,0.000,0.000,-0.602,0.745,0.241,-1.000,0.142,0.500,0.329,-0.986,0.000,-0.117,-0.601,0.332,-1.301,-0.428,-1.000,-0.782,0.000,0.000,-0.090,-0.315
-1.557,-0.389,0.873,-0.690,0.000,0.000,-0.402,-0.330,0.182,-1.000,0.142,-0.551,0.892,-0.797,0.000,0.445,-0.208,1.305,-1.247,0.503,-1.000,0.510,0.000,0.000,-0.588,-1.033
-1.557,-0.375,0.141,-0.690,0.000,0.000,0.118,0.407,0.724,-1.000,0.142,-0.675,0.188,-1.163,0.000,0.482,-0.506,-0.503,-0.987,0.687,-1.000,0.510,0.000,0.000,-0.699,-1.300
-1.557,-0.360,-0.133,0.674,0.000,0.000,0.918,-0.948,0.080,-1.000,0.142,-0.167,0.470,-1.130,0.000,0.445,-0.669,1.027,-1.151,-0.348,-1.000,-0.782,0.000,0.000,0.519,0.292
-1.557,-0.346,0.187,-0.349,0.000,0.000,0.138,1.683,-0.362,-1.000,0.142,-0.856,1.033,-1.132,0.000,0.033,-0.900,0.888,-1.210,0.969,-1.000,0.510,0.000,0.000,0.187,-1.311
-1.557,-0.331,0.141,1.016,0.000,0.000,0.078,0.802,0.804,-1.000,0.142,-0.800,0.329,-1.086,0.000,-0.229,-0.249,1.166,-1.263,-0.441,-1.000,-0.136,0.000,0.000,-0.920,-0.069
-1.557,-0.317,-2.373,-1.373,0.000,0.000,-0.162,-0.271,0.080,-1.000,0.142,-0.077,0.752,-1.118,0.000,-0.042,0.402,1.305,-1.067,0.327,-1.000,-0.782,0.000,0.000,-0.920,0.018
-1.557,-0.302,-0.362,-0.349,0.000,0.000,0.478,-0.012,-0.488,-1.000,0.142,0.590,1.174,-1.500,0.000,-0.079,-0.818,1.027,-0.978,0.511,-1.000,-1.427,0.000,0.000,0.519,0.330
-1.557,-0.288,-0.270,1.016,0.000,0.000,0.698,0.978,0.957,-1.000,0.142,-0.653,1.174,-1.039,0.000,0.295,-0.276,1.166,-1.056,0.444,-1.000,-0.782,0.000,0.000,-1.031,-0.457
-1.557,-0.273,0.964,-1.032,0.000,0.000,-0.142,0.464,0.538,-1.000,0.142,-0.257,1.174,-1.509,0.000,0.707,-0.615,0.610,-0.972,0.009,-1.000,0.510,0.000,0.000,-0.145,-0.257
-1.557,-0.259,-0.316,-0.349,0.000,0.000,1.118,-0.867,-0.220,-1.000,0.142,-0.551,0.329,-0.764,0.000,0.595,0.565,0.888,-1.271,-0.249,-1.000,-0.136,0.000,0.000,0.021,0.846
-1.557,-0.244,-1.368,-1.373,0.000,0.000,0.238,0.225,-0.130,-1.000,0.142,-1.150,0.892,-1.488,0.000,0.333,-0.710,1.166,-1.187,0.169,-1.000,1.155,0.000,0.000,0.187,-0.214
-1.557,-0.230,0.781,-1.373,0.000,0.000,0.158,1.115,0.612,-1.000,0.142,0.036,0.470,-1.140,0.000,0.557,-0.601,1.166,-1.131,-0.148,-1.000,1.155,0.000,0.000,-0.809,0.177
-1.557,-0.215,-0.179,-0.690,0.000,0.000,-0.062,-0.434,0.015,-1.000,0.142,-0.257,1.456,-1.074,0.000,0.782,-0.181,0.471,-1.320,-0.031,-1.000,-0.782,0.000,0.000,-0.201,-1.251
-1.557,-0.200,0.461,0.333,0.000,0.000,0.738,0.585,0.402,-1.000,0.142,0.443,0.611,-1.092,0.000,-0.042,-0.140,0.610,-1.038,-0.057,-1.000,0.510,0.000,0.000,-1.141,0.074
-1.557,-0.186,0.827,-1.373,0.000,0.000,0.378,0.561,0.735,-1.000,0.142,-0.449,0.892,-1.190,0.000,0.857,-0.506,1.583,-1.286,0.436,-1.000,-0.136,0.000,0.000,-1.363,0.078
-1.557,-0.171,-0.453,1.698,0.000,0.000,0.418,-0.048,-0.035,-1.000,0.142,-0.777,0.470,-1.332,0.000,0.482,-0.791,0.749,-1.219,1.079,-1.000,-0.136,0.000,0.000,-0.256,-0.733
